CODIGO BIP,NOMBRE INICIATIVA,REGION,COMUNA,ETAPA POSTULA,COSTO TOTAL M$,AÑO POSTULACION,RATE,FECHA RATE,SECTOR,MAGNITUD,MAGNITUD VALOR,FUENTE FINANCIERA
40062384-0,"REPOSICION  9 VEHÍCULOS DE TRASLADO DE INTERNOS, 2 CELDAS DE CARGA POSTERIOR, GENDARMERÍA LA ARAUCANIA",REGION DE LA ARAUCANIA,,EJECUCION,1.344.571,2027,,,JUSTICIA,UNIDAD,9,FNDR
40081061-0,ADQUISICION DE VEHICULO PARA FORTALECER LA RESPUESTA ANTE SITUACIONES DE EMERGENCIA EN LA COMUNA DE GALVARINO,REGION DE LA ARAUCANIA,GALVARINO,EJECUCION,114.954,2026,,,SEGURIDAD PUBLICA,UNIDAD,1,FNDR
40080558-0,MEJORAMIENTO SEÑALIZACIÓN Y DEMARCACIÓN DIVERSOS SECTORES URBANOS COMUNA DE VICTORIA ,REGION DE LA ARAUCANIA,VICTORIA,EJECUCION,172.768,2026,,,TRANSPORTE,UNIDAD,32,FNDR
40071142-0,"REPOSICION Y CONSTRUCCION VEREDAS EJE M. RODRIGUEZ  Y OTROS, C. PASTENE, COMUNA DE LUMACO",REGION DE LA ARAUCANIA,LUMACO,EJECUCION,290.000,2026,,,VIVIENDA Y DESARROLLO URBANO,METROS CUADRADOS,3040,FNDR
40081053-0,"ADQUISICION VEHÍCULO DE APOYO PARA DE EMERGENCIAS, COMUNA DE LOS SAUCES",REGION DE LA ARAUCANIA,LOS SAUCES,EJECUCION,113.645,2026,,,SEGURIDAD PUBLICA,UNIDAD,1,FNDR
40064806-0,"ADQUISICION RESONADOR HOSPITAL HERNÁN HENRÍQUEZ ARAVENA, TEMUCO",REGION DE LA ARAUCANIA,TEMUCO,EJECUCION,2.677.122,2026,,,SALUD,UNIDAD,1,FNDR
40073733-0,"CONSTRUCCION ÁREA DE ESPARCIMIENTO COMUNIDAD INDÍGENA CURIHUINCA VIDAL, PADRE LAS CASAS",REGION DE LA ARAUCANIA,PADRE LAS CASAS,EJECUCION,32.992,2026,,,MULTISECTORIAL,METROS CUADRADOS,186,FNDR
40082328-0,"CONSTRUCCION PARQUE DEPORTIVO GUACOLDA, LAUTARO",REGION DE LA ARAUCANIA,LAUTARO,DISEÑO,397.000,2027,,,DEPORTES,UNIDAD,1,FNDR
40071743-0,"CONSTRUCCION PASEO PEATONAL Y CICLOVIA, COMUNA DE PERQUENCO",REGION DE LA ARAUCANIA,PERQUENCO,EJECUCION,2.577.497,2026,,,VIVIENDA Y DESARROLLO URBANO,METROS CUADRADOS,9500,FNDR
40071707-0,"REPOSICION VEREDAS VILLA CURACO Y VILLA RIO AMARGO, COLLIPULLI",REGION DE LA ARAUCANIA,COLLIPULLI,EJECUCION,98.000,2026,,,TRANSPORTE,METROS CUADRADOS,1138,FNDR
40080470-0,"MEJORAMIENTO DE INFRAESTRUCTURA PARA EL TRANSPORTE PÚBLICO, COMUNA DE CUNCO",REGION DE LA ARAUCANIA,CUNCO,EJECUCION,200.000,2026,,,TRANSPORTE,METROS CUADRADOS,1668,FNDR
40081999-0,REPOSICION EQUIPO Y EQUIPAMIENTO H. COLLIPULLI,REGION DE LA ARAUCANIA,COLLIPULLI,EJECUCION,376.693,2026,,,SALUD,UNIDAD,138,FNDR
40052839-0,"REPOSICION EDIFICIO CONSISTORIAL, TRAIGUÉN",REGION DE LA ARAUCANIA,TRAIGUEN,DISEÑO,313.105,2026,,,MULTISECTORIAL,METROS CUADRADOS,4215,FNDR
40016268-0,MEJORAMIENTO CAMINO BASICO INTERMEDIO CHUFQUEN QUINO R-850,REGION DE LA ARAUCANIA,TRAIGUEN,EJECUCION,11.993.808,2026,RS,22/12/2025,TRANSPORTE,KILÓMETROS,22,FNDR
40072869-0,"MEJORAMIENTO DE CAMINOS VECINALES, SECTOR EL OLVIDO, LA AURORA Y OTROS, COMUNA DE LUMACO",REGION DE LA ARAUCANIA,LUMACO,EJECUCION,260.000,2026,,,TRANSPORTE,METROS,7100,FNDR
40070532-0,"CONSTRUCCION PARADOR Y SEÑALÉTICAS TURÍSTICAS GEOPARQUE KÜTRALKURA, COMUNA DE CURACAUTÍN",REGION DE LA ARAUCANIA,CURACAUTIN,EJECUCION,100.000,2026,,,TURISMO Y COMERCIO,UNIDAD,40,FNDR
40047243-0,"ADQUISICION CAMION MULTIPROPOSITO, MELIPEUCO",REGION DE LA ARAUCANIA,MELIPEUCO,EJECUCION,423.632,2026,,,TRANSPORTE,UNIDAD,2,FNDR
40081350-0,"CONSTRUCCION ELECTRIFICACION RURAL SECTOR EX FUNDO LAS MERCEDES Y COLONIA MENDOZA, VILCUN",REGION DE LA ARAUCANIA,VILCUN,EJECUCION,517.446,2026,,,ENERGIA,NÚMERO DE EMPALMES,34,FNDR
40079608-0,NORMALIZACION ELECTRICA DE LA FERIA DE LABRANZA. TEMUCO,REGION DE LA ARAUCANIA,TEMUCO,EJECUCION,308.022,2026,,,MULTISECTORIAL,UNIDAD,45,FNDR
30121509-0,REPOSICION ESCUELA ESPECIAL ÑIELOL DE TEMUCO,REGION DE LA ARAUCANIA,TEMUCO,EJECUCION,18.281.463,2026,RS,9/1/2026,"EDUCACION, CULTURA Y PATRIMONIO",METROS CUADRADOS,5689,FNDR
40055256-0,"AMPLIACION APR MOLONHUE ALTO Y BAJO, TEODORO SCHMIDT",REGION DE LA ARAUCANIA,TEODORO SCHMIDT,EJECUCION,113.017,2026,,,RECURSOS HIDRICOS,NRO. DE ARRANQUES NUEVOS,16,FNDR
30104076-0,"CONSTRUCCION SISTEMA AGUA POTABLE RURAL MARIAÑIR, P. LAS CASAS",REGION DE LA ARAUCANIA,PADRE LAS CASAS,EJECUCION,2.761.666,2026,RS,19/6/2026,RECURSOS HIDRICOS,NRO. DE ARRANQUES TOTALES,102,FNDR
30129336-0,"CONSTRUCCION SIS.AGUA POTABLE HUINCACARA SUR VOIPIR SECO, VILLARRICA",REGION DE LA ARAUCANIA,VILLARRICA,EJECUCION,6.624.494,2026,RS,9/3/2026,RECURSOS HIDRICOS,NRO. DE ARRANQUES TOTALES,278,FNDR
40071130-0,"CONSTRUCCION SALA DE ARCHIVOS Y BODEGAS MUNICIPALES, PERQUENCO",REGION DE LA ARAUCANIA,PERQUENCO,EJECUCION,100.000,2026,,,SEGURIDAD PUBLICA,METROS CUADRADOS,293,FNDR
30080581-0,"INSTALACION SISTEMA AGUA POTABLE DOLLINCO ALHUECO, LAUTARO",REGION DE LA ARAUCANIA,LAUTARO,EJECUCION,4.043.364,2026,RS,5/1/2026,RECURSOS HIDRICOS,NRO. DE ARRANQUES TOTALES,223,FNDR
40009317-0,"REPOSICION CENTRO COMUNITARIO MUNICIPAL TEODORO SCHMIDT, COMUNA TEODORO SCHMIDT",REGION DE LA ARAUCANIA,TEODORO SCHMIDT,EJECUCION,684.158,2026,,,MULTISECTORIAL,METROS CUADRADOS,346,FNDR
40051516-0,"CONSTRUCCION AREA VERDE MERCADO MUNICIPAL, COMUNA DE GORBEA",REGION DE LA ARAUCANIA,GORBEA,EJECUCION,40.000,2026,,,VIVIENDA Y DESARROLLO URBANO,METROS CUADRADOS,693,FNDR
40078523-0,"CONSERVACION ESTADIO MUNICIPAL OMAR DIB, TRAIGUEN",REGION DE LA ARAUCANIA,TRAIGUEN,DISEÑO,80.000,2026,,,DEPORTES,METROS CUADRADOS,39454,FNDR
30292973-0,"CONSTRUCCION CUARTEL BRIGADA FUNDO EL CARMEN, TEMUCO.",REGION DE LA ARAUCANIA,TEMUCO,EJECUCION,1.971.333,2026,RS,7/1/2026,SEGURIDAD PUBLICA,METROS CUADRADOS,498,FNDR
40067811-0,REPOSICION Y ADQUISICIÓN EQUIPAMIENTO GESTIÓN DE RESIDUOS COMUNA DE VILLARRICA,REGION DE LA ARAUCANIA,VILLARRICA,EJECUCION,891.960,2026,,,MULTISECTORIAL,HABITANTE BENEFICIADO,95346,FNDR
40070841-0,"REPOSICION CAMION RECOLECTOR DE RSD, COMUNA DE GORBEA.",REGION DE LA ARAUCANIA,GORBEA,EJECUCION,246.682,2026,,,TRANSPORTE,UNIDAD,1,FNDR
40082582-0,"ADQUISICION VEHÌCULO DE EMERGENCIA PARA RESPUESTA TEMPRANA, COMUNA DE TOLTEN ",REGION DE LA ARAUCANIA,TOLTEN,EJECUCION,113.645,2026,,,MULTISECTORIAL,UNIDAD,1,FNDR
40075950-0,"MEJORAMIENTO CAMINOS VECINALES COMUNIDAD CAÑUTA CALBUQUEO, COMUNA DE ERCILLA",REGION DE LA ARAUCANIA,ERCILLA,EJECUCION,337.800,2026,,,TRANSPORTE,METROS,6755,FNDR
40071956-0,"CONSTRUCCION CASA DEL EMPRENDEDEDOR, VICTORIA",REGION DE LA ARAUCANIA,VICTORIA,EJECUCION,346.415,2026,,,TURISMO Y COMERCIO,METROS CUADRADOS,500,FNDR
40075376-0,"CONSTRUCCION DE SERVICIO SANITARIO RURAL BELLAVISTA, COMUNA DE TRAIGUÉN",REGION DE LA ARAUCANIA,TRAIGUEN,PREFACTIBILIDAD,183.200,2026,OT,1/6/2026,RECURSOS HIDRICOS,NRO. DE ARRANQUES TOTALES,108,FNDR
40075376-0,"CONSTRUCCION DE SERVICIO SANITARIO RURAL BELLAVISTA, COMUNA DE TRAIGUÉN",REGION DE LA ARAUCANIA,TRAIGUEN,FACTIBILIDAD,238.569,2026,,,RECURSOS HIDRICOS,NRO. DE ARRANQUES TOTALES,108,FNDR
40081192-0,"ADQUISICION DE CAMIONES RECOLECTORES Y PUNTO LIMPIO MÓVIL PARA LA GESTIÓN DE RSD, COMUNA T. SCHMIDT",REGION DE LA ARAUCANIA,TEODORO SCHMIDT,EJECUCION,443.949,2026,,,RECURSOS NATURALES Y MEDIO AMBIENTE,UNIDAD,3,FNDR
40065599-0,REPOSICION DE UNIFORMES Y ADQUISICION DE EQUIPOS DE LAVADO DE UNIFORMES PARA BOMBEROS DE LA REGION LA ARAUCANIA,REGION DE LA ARAUCANIA,,EJECUCION,9.684.314,2026,,,SEGURIDAD PUBLICA,UNIDAD,2385,FNDR
30343539-0,"REPOSICION CESFAM HUEQUEN, ANGOL",REGION DE LA ARAUCANIA,ANGOL,EJECUCION,15.664.450,2026,RS,7/1/2026,SALUD,METROS CUADRADOS,2856,FNDR
40079307-0,"CONSTRUCCION Y REPOSICION PARADEROS RUTA PRINCIPAL S-16 CHOLCHOL-GALVARINO, COMUNA DE CHOLCHOL",REGION DE LA ARAUCANIA,CHOL CHOL,EJECUCION,98.919,2026,,,TRANSPORTE,UNIDAD,16,FNDR
40080594-0,"CONSTRUCCION CAMARAS FISCALIZADORAS SECTOR URBANO, COMUNA DE LOS SAUCES ",REGION DE LA ARAUCANIA,LOS SAUCES,EJECUCION,283.517,2026,,,TRANSPORTE,UNIDAD,20,FNDR
